key_resp_beginning.keys,key_resp_beginning.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_instr_behavior.keys,key_resp_instr_behavior.rt,key_resp_instr_scales.keys,key_resp_instr_scales.rt,key_resp_Instr_SHAPS.keys,key_resp_Instr_SHAPS.rt,key_resp_SHAPS_test.keys,trials_SHAPS.thisRepN,trials_SHAPS.thisTrialN,trials_SHAPS.thisN,trials_SHAPS.thisIndex,trials_SHAPS.ran,statement_SHAPS,control_SHAPS,Item_nr_SHAPS,SHAPSLoop.thisRepN,SHAPSLoop.thisTrialN,SHAPSLoop.thisN,SHAPSLoop.thisIndex,SHAPSLoop.ran,OrderofScales.thisRepN,OrderofScales.thisTrialN,OrderofScales.thisN,OrderofScales.thisIndex,OrderofScales.ran,nRepsPANAS,nRepsBDI,nRepsSHAPS,nRepsSTAI,key_resp.keys,key_resp.rt,key_resp_instr_STAI_state_2.keys,key_resp_instr_STAI_state_2.rt,key_resp_STAI_state_test.keys,key_resp_STAI_state_test.rt,trials_STAI_state.thisRepN,trials_STAI_state.thisTrialN,trials_STAI_state.thisN,trials_STAI_state.thisIndex,trials_STAI_state.ran,text_STAI_state,control_STAI_state,Item_nr_STAI_state,rescore_STAI_state,key_resp_STAI_2.keys,key_resp_STAI_2.rt,key_resp_STAI_trait_test.keys,key_resp_STAI_trait_test.rt,trials_STAI_trait.thisRepN,trials_STAI_trait.thisTrialN,trials_STAI_trait.thisN,trials_STAI_trait.thisIndex,trials_STAI_trait.ran,text_STAI_trait,control_STAI_trait,Item_nr_STAI_trait,rescore_STAI_trait,STAILoop.thisRepN,STAILoop.thisTrialN,STAILoop.thisN,STAILoop.thisIndex,STAILoop.ran,key_resp_PANAS_1.keys,key_resp_PANAS_1.rt,key_resp_PANAS_test.keys,key_resp_PANAS_test.rt,trials_PANAS.thisRepN,trials_PANAS.thisTrialN,trials_PANAS.thisN,trials_PANAS.thisIndex,trials_PANAS.ran,adjective,posneg,panasnum,PANASLoop.thisRepN,PANASLoop.thisTrialN,PANASLoop.thisN,PANASLoop.thisIndex,PANASLoop.ran,key_resp_BDI_1.keys,key_resp_BDI_1.rt,key_resp_BDI_2.keys,key_resp_BDI_2.rt,key_resp_BDI_trials.keys,key_resp_BDI_trials.rt,trials_BDI.thisRepN,trials_BDI.thisTrialN,trials_BDI.thisN,trials_BDI.thisIndex,trials_BDI.ran,Title_BDI,statement_1_BDI,statement_2_BDI,statement_3_BDI,statement_4_BDI,BDILoop.thisRepN,BDILoop.thisTrialN,BDILoop.thisN,BDILoop.thisIndex,BDILoop.ran,key_resp_instr_Social_media_scale.keys,key_resp_instr_Social_media_scale.rt,key_resp_Social_media_scale_test.keys,key_resp_Social_media_scale_test.rt,Social_media_loop.thisRepN,Social_media_loop.thisTrialN,Social_media_loop.thisN,Social_media_loop.thisIndex,Social_media_loop.ran,Social_media_statement,Item_nr,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_2.keys,key_resp_instr_2.rt,key_resp_instr_3.keys,key_resp_instr_3.rt,key_resp_instr_4.keys,key_resp_instr_4.rt,key_resp_instr_5.keys,key_resp_instr_5.rt,key_resp_instr_6.keys,key_resp_instr_6.rt,key_resp_instr_7.keys,key_resp_instr_7.rt,key_resp_instr_8.keys,key_resp_instr_8.rt,key_resp_instr_9.keys,key_resp_instr_9.rt,key_resp_instr_practice.keys,key_resp_instr_practice.rt,key_resp_trial.keys,key_resp_trial.corr,key_resp_repeat_practice.keys,key_resp_end_experiment.keys,Practice_A.thisRepN,Practice_A.thisTrialN,Practice_A.thisN,Practice_A.thisIndex,Practice_A.ran,Trial_nr,Block_nr,Block_cond,Symbol_left,Symbol_right,Highlighted,Outcome,corrAns,Image,Trial_within_block,Trial_cond,Block_value,key_ass,answer_left,answer_right,key_resp_trial.rt,key_resp_repeat_practice.rt,key_resp_instr_main_a.keys,key_resp_instr_main_a.rt,key_resp_pause.keys,Main_A.thisRepN,Main_A.thisTrialN,Main_A.thisN,Main_A.thisIndex,Main_A.ran,key_resp_pause.rt,Group_A.thisRepN,Group_A.thisTrialN,Group_A.thisN,Group_A.thisIndex,Group_A.ran,key_resp_memory.keys,key_resp_memory.rt,key_resp_memory_trials.keys,key_resp_memory_trials.rt,memory_loop.thisRepN,memory_loop.thisTrialN,memory_loop.thisN,memory_loop.thisIndex,memory_loop.ran,Memory_cond,Phase,key_resp_end.keys,key_resp_end.rt
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,115,4,reversal_N_P,ranch.jpg,cathedral.jpg,left,r,m,Stimuli/Encoding/WaterColorPaintset.jpg,19,1,pos,A,Neutral.png,Happy.png,0.6534,,,,,0,114,114,114,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,116,4,reversal_N_P,cathedral.jpg,ranch.jpg,left,nr,c,Stimuli/Encoding/Cassette_Video.jpg,20,1,pos,A,Neutral.png,Happy.png,0.4152,,,,,0,115,115,115,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,117,4,reversal_N_P,cathedral.jpg,ranch.jpg,left,nr,c,Stimuli/Encoding/Dropper.jpg,21,1,pos,A,Neutral.png,Happy.png,0.6885,,,,,0,116,116,116,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,118,4,reversal_N_P,cathedral.jpg,ranch.jpg,right,r,m,Stimuli/Encoding/Door_Green.jpg,22,1,pos,A,Neutral.png,Happy.png,0.5363,,,,,0,117,117,117,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,119,4,reversal_N_P,cathedral.jpg,ranch.jpg,left,nr,c,Stimuli/Encoding/Jet.jpg,23,1,pos,A,Neutral.png,Happy.png,0.4347,,,,,0,118,118,118,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,120,4,reversal_N_P,ranch.jpg,cathedral.jpg,left,r,m,Stimuli/Encoding/PirateFlag.jpg,24,1,pos,A,Neutral.png,Happy.png,0.5853,,,,,0,119,119,119,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,121,4,reversal_N_P,ranch.jpg,cathedral.jpg,left,r,m,Stimuli/Encoding/PoliceTape.jpg,25,1,pos,A,Neutral.png,Happy.png,0.4326,,,,,0,120,120,120,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,122,4,reversal_N_P,ranch.jpg,cathedral.jpg,left,nr,m,Stimuli/Encoding/Perfume.jpg,26,0,pos,A,Neutral.png,Happy.png,0.4686,,,,,0,121,121,121,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,123,4,reversal_N_P,cathedral.jpg,ranch.jpg,right,r,m,Stimuli/Encoding/Boardgame_Chess.jpg,27,1,pos,A,Neutral.png,Happy.png,0.4178,,,,,0,122,122,122,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,124,4,reversal_N_P,ranch.jpg,cathedral.jpg,right,nr,c,Stimuli/Encoding/Card_TwoSpade.jpg,28,1,pos,A,Neutral.png,Happy.png,0.6661,,,,,0,123,123,123,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,125,4,reversal_N_P,ranch.jpg,cathedral.jpg,left,r,m,Stimuli/Encoding/Bird_Duck.jpg,29,1,pos,A,Neutral.png,Happy.png,0.6349,,,,,0,124,124,124,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,126,4,reversal_N_P,ranch.jpg,cathedral.jpg,right,nr,c,Stimuli/Encoding/Boat_Sail.jpg,30,1,pos,A,Neutral.png,Happy.png,0.7351,,,,,0,125,125,125,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,127,4,reversal_N_P,cathedral.jpg,ranch.jpg,left,r,c,Stimuli/Encoding/Printer.jpg,31,0,pos,A,Neutral.png,Happy.png,0.5634,,,,,0,126,126,126,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,128,4,reversal_N_P,cathedral.jpg,ranch.jpg,left,nr,c,Stimuli/Encoding/Blanket.jpg,32,1,pos,A,Neutral.png,Happy.png,0.7174,,,,,0,127,127,127,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,21.3615,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/Boardgame_Checkers.jpg,,,,,,,,,,,,,,,,,,,,,,,,,6,13.6646,0,0,0,53,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/Tray_Metal.jpg,,,,,,,,,,,,,,,,,,,,,,,,,2,4.3301,0,1,1,29,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/ClothRed.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9923,0,2,2,161,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/Dragonfly.jpg,,,,,,,,,,,,,,,,,,,,,,,,,5,2.6561,0,3,3,103,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/Bird_Falcon.jpg,,,,,,,,,,,,,,,,,,,,,,,,,3,6.2146,0,4,4,60,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/BasketballHoop.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4245,0,5,5,131,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/FloppyDisk.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2257,0,6,6,171,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/Box_WoodenClosed.jpg,,,,,,,,,,,,,,,,,,,,,,,,,2,2.539,0,7,7,141,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/Fridge.jpg,,,,,,,,,,,,,,,,,,,,,,,,,6,4.0144,0,8,8,34,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/FuzzyDice.jpg,,,,,,,,,,,,,,,,,,,,,,,,,5,5.1936,0,9,9,121,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/Window.jpg,,,,,,,,,,,,,,,,,,,,,,,,,2,2.7949,0,10,10,255,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/Squid_Orange.jpg,,,,,,,,,,,,,,,,,,,,,,,,,3,3.3245,0,11,11,223,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/Soap.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5005,0,12,12,219,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/PirateFlag.jpg,,,,,,,,,,,,,,,,,,,,,,,,,6,2.1232,0,13,13,54,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/Teardrop.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0989,0,14,14,230,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/Perfume.jpg,,,,,,,,,,,,,,,,,,,,,,,,,6,1.8568,0,15,15,76,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/Goat.jpg,,,,,,,,,,,,,,,,,,,,,,,,,2,2.1851,0,16,16,106,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/Box_FirstAid.jpg,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0685,0,17,17,140,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/Cake_Wedding.jpg,,,,,,,,,,,,,,,,,,,,,,,,,6,2.8571,0,18,18,46,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/Hat_Party.jpg,,,,,,,,,,,,,,,,,,,,,,,,,6,1.2152,0,19,19,62,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/LetterMail.jpg,,,,,,,,,,,,,,,,,,,,,,,,,6,0.9256,0,20,20,37,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/Bottle_Oil.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4936,0,21,21,139,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Encoding/Tray_Wooden.jpg,,,,,,,,,,,,,,,,,,,,,,,,,6,1.3044,0,22,22,36,1,Old,Encoding,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/Spoon_Wooden.jpg,,,,,,,,,,,,,,,,,,,,,,,,,5,3.4595,0,23,23,221,1,New,Retrieval,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Retrieval/PotatoMasher_Grate.jpg,,,,,,,,,,,,,,,,,,,,,,,,,4,2.8008,0,24,24,209,1,New,Retrieval,,
